molecule_chembl_id,canonical_smiles,standard_relation,standard_value,standard_units,standard_type,assay_id,doc_id
CHEMBL51201,CCCCCNC(=O)[C@H](Cc1ccc(OCc2nn[nH]n2)c(C(=O)O)c1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,=,1,%,Inhibition,162439,16926
CHEMBL297504,CCCCCNC(=O)C(Cc1ccc2c(c1)OCCOC2=O)NC(=O)CCC(=O)O,=,1,%,Inhibition,162437,16926
CHEMBL51337,CCCCCNC(=O)[C@H](Cc1ccc(OCC(=O)OC)c(C(=O)O)c1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,=,25,%,Inhibition,162437,16926
CHEMBL51337,CCCCCNC(=O)[C@H](Cc1ccc(OCC(=O)OC)c(C(=O)O)c1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,=,5,%,Inhibition,162438,16926
CHEMBL51337,CCCCCNC(=O)[C@H](Cc1ccc(OCC(=O)OC)c(C(=O)O)c1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,=,3,%,Inhibition,162439,16926
CHEMBL299121,CCCCCNC(=O)[C@H](Cc1ccc(OCC(N)=O)c(C(=O)O)c1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,=,0,%,Inhibition,162437,16926
CHEMBL299121,CCCCCNC(=O)[C@H](Cc1ccc(OCC(N)=O)c(C(=O)O)c1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,=,0,%,Inhibition,162438,16926
CHEMBL299121,CCCCCNC(=O)[C@H](Cc1ccc(OCC(N)=O)c(C(=O)O)c1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,=,0,%,Inhibition,162439,16926
CHEMBL299627,CCCCCNC(=O)[C@H](Cc1ccc(OCC(=O)O)c(-c2cc(O)no2)c1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,=,9,%,Inhibition,162437,16926
CHEMBL299627,CCCCCNC(=O)[C@H](Cc1ccc(OCC(=O)O)c(-c2cc(O)no2)c1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,=,1,%,Inhibition,162438,16926
CHEMBL299627,CCCCCNC(=O)[C@H](Cc1ccc(OCC(=O)O)c(-c2cc(O)no2)c1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,=,1,%,Inhibition,162439,16926
CHEMBL51378,CCCCCNC(=O)[C@H](Cc1ccc(OCC(=O)O)c(CCC(=O)O)c1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,=,18,%,Inhibition,162437,16926
CHEMBL51378,CCCCCNC(=O)[C@H](Cc1ccc(OCC(=O)O)c(CCC(=O)O)c1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,=,4,%,Inhibition,162438,16926
CHEMBL51378,CCCCCNC(=O)[C@H](Cc1ccc(OCC(=O)O)c(CCC(=O)O)c1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,=,3,%,Inhibition,162439,16926
CHEMBL431349,CCCCCNC(=O)[C@H](Cc1ccc(OCC(=O)NO)c(C(=O)O)c1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,=,30,%,Inhibition,162437,16926
CHEMBL431349,CCCCCNC(=O)[C@H](Cc1ccc(OCC(=O)NO)c(C(=O)O)c1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,=,8,%,Inhibition,162438,16926
CHEMBL431349,CCCCCNC(=O)[C@H](Cc1ccc(OCC(=O)NO)c(C(=O)O)c1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,=,6,%,Inhibition,162439,16926
CHEMBL156190,CCCCCNC(=O)C(Cc1ccc(OCC(=O)OC)c(C(=O)OC)c1)NC(=O)[C@H](Cc1ccccc1)NC(=O)CCC(=O)OC,=,0,%,Inhibition,154457,16809
CHEMBL347173,CCCCCNC(=O)C(Cc1ccc(OC(C(=O)O)C(=O)O)cc1)NC(=O)CCC(=O)O,=,80,%,Inhibition,154457,16809
CHEMBL2111278,CCCCCNC(=O)[C@H](Cc1ccc(OC(C(=O)O)C(=O)O)cc1)NC(=O)[C@H](Cc1ccc(C(=O)c2ccccc2)cc1)NC(=O)CCC(=O)O,=,98,%,Inhibition,154457,16809
CHEMBL156275,CCCCCNC(=O)C(Cc1ccc(OCC(N)=O)c(C(=O)O)c1)NC(=O)CCC(=O)O,=,5,%,Inhibition,154457,16809
CHEMBL157749,CCCCCNC(=O)C(Cc1ccc(OC(C(=O)O)C(=O)O)cc1)NC(=O)[C@H](C)NC(=O)OC(C)(C)C,=,83,%,Inhibition,154457,16809
CHEMBL345152,CCCCCNC(=O)C(Cc1ccc(OCC(=O)O)c(C(=O)O)c1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,=,78,%,Inhibition,154457,16809
CHEMBL351799,CCCCCNC(=O)C(Cc1ccc(OC(C(=O)O)C(=O)O)cc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)CCC(=O)O,=,99,%,Inhibition,154457,16809
CHEMBL157134,CCCCCNC(=O)C(Cc1ccc(OC(C(=O)O)C(=O)O)cc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,=,91,%,Inhibition,154457,16809
CHEMBL345594,CCCCCNC(=O)C(Cc1ccc(OCC(=O)O)c(C(=O)O)c1)NC(=O)[C@H](Cc1ccccc1)NC(=O)CCC(=O)O,=,93,%,Inhibition,154457,16809
CHEMBL2111244,CCCCCNC(=O)[C@H](Cc1ccc(OCC(=O)O)c(C(=O)O)c1)NC(=O)[C@@H](Cc1ccccc1)NC(=O)OC(C)(C)C,=,19,%,Inhibition,154457,16809
CHEMBL50946,CCCCCNC(=O)C(Cc1ccc(OCC(=O)O)c(C(=O)O)c1)NC(=O)CCC(=O)O,=,87,%,Inhibition,154457,16809
CHEMBL157860,CCCCCNC(=O)C(Cc1ccc(OC(C(=O)O)C(=O)O)cc1)NC(=O)[C@H](CC(=O)O)NC(=O)CCC(=O)O,=,95,%,Inhibition,154457,16809
CHEMBL156518,CCCCCNC(=O)C(Cc1ccc(OCC(=O)OC)c(C(=O)OC)c1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,=,0,%,Inhibition,154457,16809
CHEMBL156422,CCCCCNC(=O)C(Cc1ccc(OS(=O)(=O)O)cc1)NC(=O)CCC(=O)O,=,51,%,Inhibition,154461,16809
CHEMBL1160963,O=P(O)(O)C(F)(F)c1cccc2ccccc12,=,83,%,Inhibition,162104,2977
CHEMBL119713,N.O=P(O)(O)C(F)(F)c1cc(C(F)(F)P(=O)(O)O)c2ccccc2c1,=,81,%,Inhibition,162104,2977
CHEMBL119232,N.O=P(O)(O)C(F)(F)c1cccc2c(C(F)(F)P(=O)(O)O)cccc12,=,51,%,Inhibition,162104,2977
CHEMBL419592,N.O=P(O)(O)C(F)(F)c1ccc2cccc(C(F)(F)P(=O)(O)O)c2c1,=,98,%,Inhibition,162104,2977
CHEMBL119693,N.O=P(O)(O)C(F)(F)c1ccc2cc(C(F)(F)P(=O)(O)O)ccc2c1,=,100,%,Inhibition,162104,2977
CHEMBL119459,N.O=P(O)(O)C(F)(F)c1ccc2ccc(C(F)(F)P(=O)(O)O)cc2c1,=,100,%,Inhibition,162104,2977
CHEMBL60857,O=P(O)(O)C(F)(F)c1ccc2ccccc2c1,=,84,%,Inhibition,162104,2977
CHEMBL119776,N.O=P(O)(O)C(F)(F)c1ccc2c(C(F)(F)P(=O)(O)O)cccc2c1,=,89,%,Inhibition,162104,2977
CHEMBL268811,CCC/C(=C\Cn1oc(=O)[nH]c1=O)c1cccc(OCc2nc(-c3ccc(C(F)(F)F)cc3)oc2C)c1,=,1.9,%,Inhibition,162266,15842
CHEMBL7245,CCCC/C(=C\Cn1oc(=O)[nH]c1=O)c1cccc(OCc2nc(-c3ccc(C(F)(F)F)cc3)oc2C)c1,=,1.4,%,Inhibition,161565,15842
CHEMBL302432,O=C(O)CCCC1C=CC(C(=O)NC(Cc2ccc3sccc(=O)c3c2)C(=O)O)n2c(=O)n(Cc3cc(F)ccc3F)c(=O)n21,=,95,%,Inhibition,162436,5586
CHEMBL302432,O=C(O)CCCC1C=CC(C(=O)NC(Cc2ccc3sccc(=O)c3c2)C(=O)O)n2c(=O)n(Cc3cc(F)ccc3F)c(=O)n21,=,0,%,Inhibition,162435,5586
CHEMBL61458,O=C(O)CCCC1C=CC(C(=O)NC(Cc2ccc3sccc(=O)c3c2)C(=O)O)n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c(=O)n21,=,100,%,Inhibition,162436,5586
CHEMBL61458,O=C(O)CCCC1C=CC(C(=O)NC(Cc2ccc3sccc(=O)c3c2)C(=O)O)n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c(=O)n21,=,75,%,Inhibition,162435,5586
CHEMBL304419,O=C(O)CCCC1C=CC(C(=O)NC(Cc2ccc3sccc(=O)c3c2)C(=O)O)n2c(=O)n(CC3CCCCC3)c(=O)n21,=,70,%,Inhibition,162436,5586
CHEMBL304419,O=C(O)CCCC1C=CC(C(=O)NC(Cc2ccc3sccc(=O)c3c2)C(=O)O)n2c(=O)n(CC3CCCCC3)c(=O)n21,=,40,%,Inhibition,162435,5586
CHEMBL304418,CC(Cn1c(=O)n2n(c1=O)C(C(=O)NC(Cc1ccc3sccc(=O)c3c1)C(=O)O)C=CC2CCCC(=O)O)c1ccccc1,=,95,%,Inhibition,162436,5586
CHEMBL304418,CC(Cn1c(=O)n2n(c1=O)C(C(=O)NC(Cc1ccc3sccc(=O)c3c1)C(=O)O)C=CC2CCCC(=O)O)c1ccccc1,=,55,%,Inhibition,162435,5586
CHEMBL116633,N.N.O=P(O)(O)C(F)(F)c1cccc(/C=C\C=C\c2ccccc2)c1,=,70,%,Inhibition,162432,5235
CHEMBL117190,N.N.O=C(/C=C\c1cccc(C(F)(F)P(=O)(O)O)c1)OCc1ccccc1,=,71,%,Inhibition,162432,5235
CHEMBL324473,C=CCOC(=O)/C=C\c1cccc(C(F)(F)P(=O)(O)O)c1.N.N,=,84,%,Inhibition,162432,5235
CHEMBL117258,N.N.O=P(O)(O)C(F)(F)c1cccc(/C=C\c2cccc3ccccc23)c1,=,60,%,Inhibition,162432,5235
CHEMBL117834,CCOC(=O)/C=C\c1cccc(C(F)(F)P(=O)(O)O)c1.N.N,=,53,%,Inhibition,162432,5235
CHEMBL116401,N.N.N#C/C=C\c1cccc(C(F)(F)P(=O)(O)O)c1,=,45,%,Inhibition,162432,5235
CHEMBL331720,COC(=O)/C=C\c1cccc(C(F)(F)P(=O)(O)O)c1.N.N,=,23,%,Inhibition,162432,5235
CHEMBL440708,O=S(=O)([O-])Cc1cccc(-c2ccccc2)c1.[Na+],=,10,%,Inhibition,162105,2894
CHEMBL113083,O=S(=O)([O-])Cc1ccc2ccccc2c1.[Na+],=,5,%,Inhibition,162105,2894
CHEMBL324321,O=P([O-])([O-])Cc1ccc2ccccc2c1.[Na+].[Na+],=,9,%,Inhibition,162105,2894
CHEMBL110068,O=C([O-])Cc1cccc(-c2ccccc2)c1.[Na+],=,10,%,Inhibition,162105,2894
CHEMBL112426,[Na+].c1ccc(-c2cccc(Cc3nnn[n-]3)c2)cc1,=,15,%,Inhibition,162105,2894
CHEMBL109957,O=P([O-])([O-])Cc1cccc(-c2ccccc2)c1.[Na+].[Na+],=,17,%,Inhibition,162105,2894
CHEMBL323948,O=C([O-])Cc1ccc2ccccc2c1.[Na+],=,4,%,Inhibition,162105,2894
CHEMBL113047,[Na+].c1ccc2cc(Cc3nnn[n-]3)ccc2c1,=,12,%,Inhibition,162105,2894
CHEMBL24099,CCCCc1oc2ccccc2c1-c1ccc(-c2ccc(OC)cc2)cc1,=,-51,%,Inhibition,307845,21192
CHEMBL26111,Oc1ccc(-c2ccc(-c3coc4ccccc34)cc2)cc1,=,-13,%,Inhibition,307845,21192
CHEMBL24451,CCc1oc2ccccc2c1-c1ccc(-c2ccc(O)cc2)cc1,=,-54,%,Inhibition,307845,21192
CHEMBL24095,Oc1ccc(-c2ccc(-c3c(Cc4ccccc4)sc4ccccc34)cc2)cc1,=,-27,%,Inhibition,307845,21192
CHEMBL25720,O=C(O)C(Cc1ccccc1)Oc1ccc(-c2ccc(-c3coc4ccccc34)cc2)cc1,=,-47,%,Inhibition,307845,21192
CHEMBL282074,O=C(O)C(Cc1ccccc1)Oc1ccc(-c2ccc(-c3c(Br)oc4ccccc34)cc2)cc1,=,-58,%,Inhibition,307845,21192
CHEMBL190893,O=C(O)[C@H](Cc1ccccc1)Oc1ccc(-c2ccc(-c3c(Cc4ccc(F)cc4)oc4ccccc34)cc2)cc1,=,-38,%,Inhibition,307848,21192
CHEMBL191477,COC(=O)[C@H](Cc1ccccc1)Oc1ccc(-c2ccc(-c3c(Cc4ccccc4)oc4ccccc34)cc2)cc1,=,-36,%,Inhibition,307845,21192
CHEMBL187946,O=C(O)[C@@H](Cc1ccccc1)Oc1ccc(-c2ccc(-c3nc4ccccc4n3Cc3ccccc3)cc2)cc1,=,-41,%,Inhibition,307845,21192
CHEMBL190476,O=C(O)[C@@H](Cc1ccccc1)Oc1ccc(-c2ccc(-c3nc4cccnc4n3Cc3ccccc3)cc2)cc1,=,-19,%,Inhibition,307832,21192
CHEMBL280667,Oc1ccc(-c2ccc(-c3c(Cc4ccccc4)oc4ccccc34)cc2)cc1Br,=,-59,%,Inhibition,307832,21192
CHEMBL282480,Oc1c(Br)cc(-c2ccc(-c3c(Cc4ccccc4)oc4ccccc34)cc2)cc1Br,=,-43,%,Inhibition,307832,21192
CHEMBL370026,CCCc1cc(-c2ccc(-c3c(Cc4ccccc4)oc4ccccc34)cc2)ccc1O[C@@H](Cc1ccccc1)C(=O)O,=,-59,%,Inhibition,307844,21192
CHEMBL280138,CCCCc1oc2ccccc2c1C(=O)c1ccc(-c2ccc(O)cc2)cc1,=,-53,%,Inhibition,307845,21192
CHEMBL277402,Cc1oc(-c2ccc(C(F)(F)F)cc2)nc1-c1ccc(-c2ccc(O)cc2)cc1,=,-56,%,Inhibition,307845,21192
CHEMBL280863,Cc1oc(-c2ccc(C(F)(F)F)cc2)nc1-c1cccc(-c2ccc(O)cc2)c1,=,-11,%,Inhibition,307845,21192
CHEMBL276985,Cc1oc(-c2ccc(C(F)(F)F)cc2)nc1-c1cccc(-c2ccc(OCC(=O)O)cc2)c1,=,-47,%,Inhibition,307845,21192
CHEMBL25079,CCCCc1oc2ccccc2c1C(=O)c1ccc2cc(O)ccc2c1,=,-41,%,Inhibition,307845,21192
CHEMBL24204,Cc1oc(-c2ccc(C(F)(F)F)cc2)nc1-c1ccc2c(Br)c(OC(Cc3ccccc3)C(=O)O)ccc2c1,=,-41,%,Inhibition,307845,21192
CHEMBL200996,Oc1ccc(-c2nocc3cccc2-3)cc1,=,18.5,%,Inhibition,331858,30619
CHEMBL372313,COc1ccc(C(=O)c2ccc3c(-c4ccc(OC)cc4)nocc2-3)cc1,=,32,%,Inhibition,331858,30619
CHEMBL370874,COc1ccc(-c2nocc3cccc2-3)cc1,=,3,%,Inhibition,331858,30619
CHEMBL201909,COc1ccc(-c2nocc3c(C(=O)c4ccc(Cl)cc4Cl)ccc2-3)cc1,=,100.6,%,Inhibition,331858,30619
CHEMBL370450,CCOC(=O)COc1ccc(-c2nocc3cccc2-3)cc1,=,2.1,%,Inhibition,331858,30619
CHEMBL371859,O=C(O)COc1ccc(-c2nocc3cccc2-3)cc1,=,27.4,%,Inhibition,331858,30619
CHEMBL383828,O=C(O)COc1ccc(-c2noc(-c3ccccc3)c3cccc2-3)cc1,=,1.1,%,Inhibition,331858,30619
CHEMBL382457,O=C(O)COc1ccc(-c2nocc3c(C(=O)C4CCCC4)ccc2-3)cc1,=,15.7,%,Inhibition,331858,30619
CHEMBL202219,O=C(c1ccc2c(-c3ccc(OC(C(=O)O)C(=O)O)cc3)nocc1-2)C1CCCC1,=,76.7,%,Inhibition,331858,30619
CHEMBL370584,COc1ccc(CC(=O)c2ccc3c(-c4ccc(OCC(=O)O)cc4)nocc2-3)cc1,=,85.5,%,Inhibition,331858,30619
CHEMBL202222,O=C(O)COc1ccc(-c2nocc3c(C(=O)CCC4CCCC4)ccc2-3)cc1,=,42.4,%,Inhibition,331858,30619
CHEMBL202197,NCc1ccc(C(=O)c2ccc3c(-c4ccc(OCC(=O)O)cc4)nocc2-3)cc1,=,97.2,%,Inhibition,331858,30619
CHEMBL202023,COCCNCc1ccc(C(=O)c2ccc3c(-c4ccc(OCC(=O)O)cc4)nocc2-3)cc1,=,10.2,%,Inhibition,331858,30619
CHEMBL370140,COc1ccc(C(=O)c2ccc3c(-c4ccc(OCC(=O)N5CCN(Cc6ccccc6)CC5)cc4)nocc2-3)cc1,=,68.8,%,Inhibition,331858,30619
CHEMBL201161,COc1ccc(C(=O)c2ccc3c(-c4cc(Br)c(OCC(=O)O)c(Br)c4)nocc2-3)cc1,=,100.9,%,Inhibition,331858,30619
CHEMBL199479,COc1ccc(C(=O)c2ccc3c(-c4ccc(O[C@@H](Cc5ccccc5)C(=O)O)cc4)nocc2-3)cc1,=,80.1,%,Inhibition,331858,30619
CHEMBL201732,COc1ccc(C(=O)c2ccc3c(-c4ccc(OC(C(=O)O)C(=O)O)cc4)nocc2-3)cc1,=,3.3,%,Inhibition,331858,30619
CHEMBL201662,COc1ccc(C(=O)c2ccc3c(-c4ccc(OCC(=O)O)cc4)nocc2-3)cc1,=,81.5,%,Inhibition,331858,30619
CHEMBL200117,CCCCCCCCCCCCCCc1ccc(C(=O)c2ccc3c(-c4ccc(OCC(=O)O)cc4)nocc2-3)cc1,=,100.6,%,Inhibition,331858,30619
CHEMBL370814,O=C(O)COc1ccc(-c2nocc3c(C(=O)c4ccc(Cl)cc4)ccc2-3)cc1,=,14.3,%,Inhibition,331858,30619
CHEMBL371322,COc1cccc(C(=O)c2ccc3c(-c4ccc(OCC(=O)O)cc4)nocc2-3)c1,=,87.4,%,Inhibition,331858,30619
CHEMBL202573,O=C(O)COc1ccc(-c2nocc3c(C(=O)c4cccc(C(F)(F)F)c4)ccc2-3)cc1,=,68.9,%,Inhibition,331858,30619
CHEMBL198242,O=C(O)COc1ccc(-c2nocc3c(C(=O)c4ccc(Cl)cc4Cl)ccc2-3)cc1,=,38,%,Inhibition,331858,30619
CHEMBL202576,COc1ccc(O)c(CC(=O)c2ccc3c(-c4ccc(OCC(=O)O)cc4)nocc2-3)c1,=,48.7,%,Inhibition,331858,30619
CHEMBL199333,COc1ccccc1C(=O)c1ccc2c(-c3ccc(OCC(=O)O)cc3)nocc1-2,=,3.8,%,Inhibition,331858,30619
CHEMBL202491,O=C(O)COc1ccc(-c2nocc3c(C(=O)c4ccccc4F)ccc2-3)cc1,=,11.9,%,Inhibition,331858,30619
CHEMBL371026,CCCCCCCCCCCCCCC(=O)c1ccc2c(-c3ccc(OCC(=O)O)cc3)nocc1-2,=,100.6,%,Inhibition,331858,30619
CHEMBL206355,COc1c(C2=NOC(c3ccccn3)C2)cc(OC)c2occc12,=,18.4,%,Inhibition,347008,31009
CHEMBL377439,COc1ccc(C2CC(c3cc(OC)c4occc4c3OC)=NO2)cc1,=,79.6,%,Inhibition,347008,31009
CHEMBL202917,COc1c(C2=NOC(c3ccccc3)C2)cc(OC)c2occc12,=,80.4,%,Inhibition,347008,31009
CHEMBL205730,COC(=O)C1C(c2ccc3occc3c2OC)=NOC1c1ccccc1,=,18.5,%,Inhibition,347008,31009
CHEMBL381393,COc1c(C2=NOC(n3ccnc3)C2)ccc2occc12,=,14.9,%,Inhibition,347008,31009
CHEMBL207853,COc1c(C2=NOC(c3ccncc3)C2)ccc2occc12,=,14.7,%,Inhibition,347008,31009
CHEMBL378055,COc1c(C2=NOC(c3ccccn3)C2)ccc2occc12,=,17.4,%,Inhibition,347008,31009
CHEMBL208486,COc1ccc(C2CC(c3ccc4occc4c3OC)=NO2)cc1,=,49.1,%,Inhibition,347008,31009
CHEMBL208485,COc1c(C2=NOC(c3ccccc3)C2)ccc2occc12,=,22.5,%,Inhibition,347008,31009
CHEMBL208484,COc1c(-c2ccccc2)oc2c(ccc3occc32)c1=O,=,15.8,%,Inhibition,347008,31009
CHEMBL365406,CC(=O)c1cc2ccoc2cc1O,=,19,%,Inhibition,432575,35526
CHEMBL373384,COC(=O)c1ccc2oc(-c3coc4ccc(C(=O)OC)c(O)c34)cc2c1O,=,55.5,%,Inhibition,432575,35526
CHEMBL223066,CC(=O)c1cc2oc(-c3coc4cc(C(C)=O)c(O)cc34)cc2cc1O,=,36.2,%,Inhibition,432575,35526
CHEMBL223949,COc1ccc2cc(-c3coc4c(C(C)=O)c(OC)ccc34)oc2c1C(C)=O,=,54.6,%,Inhibition,432575,35526
CHEMBL224039,CC(=O)c1c(O)ccc2cc(-c3coc4c(C(C)=O)c(O)ccc34)oc12,=,72,%,Inhibition,432575,35526
CHEMBL224576,COc1c(C(=O)/C=C(\O)c2ccc(CO)c(CO)c2)ccc2occc12,=,42.8,%,Inhibition,432575,35526
CHEMBL224661,COc1c(C(=O)/C=C(\O)c2ccccc2Cl)ccc2occc12,=,27,%,Inhibition,432575,35526
CHEMBL388990,COc1cc2occc2cc1C(=O)/C=C(\O)c1ccccc1,=,41.5,%,Inhibition,432575,35526
CHEMBL224211,COc1ccc(-c2cc(=O)c3ccc4occc4c3o2)cc1,=,22,%,Inhibition,432575,35526
CHEMBL224157,O=c1cc(-c2ccccc2)oc2c1ccc1occc12,=,21,%,Inhibition,432575,35526
CHEMBL225431,COc1ccc(/C(O)=C/C(=O)c2ccc3occc3c2O)cc1,=,24.3,%,Inhibition,432575,35526
CHEMBL225430,O=C(/C=C(\O)c1ccccc1)c1ccc2occc2c1O,=,40.5,%,Inhibition,432575,35526
CHEMBL224156,O=c1cc(-c2ccc(CO)c(CO)c2)oc2cc3occc3cc12,=,8.1,%,Inhibition,432575,35526
CHEMBL224155,COc1ccc(-c2cc(=O)c3cc4ccoc4cc3o2)cc1OC,=,24.3,%,Inhibition,432575,35526
CHEMBL223067,COc1ccc(-c2cc(=O)c3cc4ccoc4cc3o2)cc1,=,75.6,%,Inhibition,432575,35526
CHEMBL388814,O=c1cc(-c2ccccc2)oc2cc3occc3cc12,=,67.5,%,Inhibition,432575,35526
CHEMBL224556,O=C(/C=C(\O)c1ccc(CO)c(CO)c1)c1cc2ccoc2cc1O,=,56.7,%,Inhibition,432575,35526
CHEMBL388837,COc1ccc(/C(O)=C/C(=O)c2cc3ccoc3cc2O)cc1OC,=,32.4,%,Inhibition,432575,35526
CHEMBL223938,COc1ccc(/C(O)=C/C(=O)c2cc3ccoc3cc2O)cc1,=,40.5,%,Inhibition,432575,35526
CHEMBL374564,O=C(/C=C(\O)c1ccccc1)c1cc2ccoc2cc1O,=,24.3,%,Inhibition,432575,35526
CHEMBL224735,CC(=O)c1ccc2oc(-c3coc4ccc(C(C)=O)c(O)c34)cc2c1O,=,67.4,%,Inhibition,432575,35526
CHEMBL376340,CC(=O)c1cc2cc(-c3coc4cc(O)c(C(C)=O)cc34)oc2cc1O,=,74.9,%,Inhibition,432575,35526
CHEMBL185192,CC(=O)c1ccc2occc2c1O,=,21.6,%,Inhibition,432575,35526
CHEMBL461856,C=C(O)CN(c1ccccc1C(=O)O)C(CCC(=O)N[C@@H](CCSC)C(=O)O)CNC(=O)C(Cc1cccc(CC)c1)NC(C)=O,=,49.09,%,Inhibition,511022,44257
CHEMBL460936,CC1(C)CCSc2ccc(C#Cc3ccc(-c4nc5ccccc5[nH]4)cc3)cc21,=,2.42,%,Inhibition,511023,44257
CHEMBL460937,Cn1c(-c2ccc(C#Cc3ccccc3)cc2)nc2ccccc21,=,8.42,%,Inhibition,511023,44257
CHEMBL462165,CCn1c(-c2ccc(C#Cc3ccccc3)cc2)nc2ccccc21,=,2.2,%,Inhibition,511023,44257
CHEMBL462166,CCCn1c(-c2ccc(C#Cc3ccccc3)cc2)nc2ccccc21,=,0,%,Inhibition,511023,44257
CHEMBL472550,CCCCn1c(-c2ccc(C#Cc3ccccc3)cc2)nc2ccccc21,=,0,%,Inhibition,511023,44257
CHEMBL472551,COC(=O)n1c(-c2ccc(C#Cc3ccccc3)cc2)nc2ccccc21,=,29,%,Inhibition,511023,44257
CHEMBL512014,CCOC(=O)n1c(-c2ccc(C#Cc3ccccc3)cc2)nc2ccccc21,=,27.67,%,Inhibition,511023,44257
CHEMBL470110,CCCCOC(=O)n1c(-c2ccc(C#Cc3ccccc3)cc2)nc2ccccc21,=,5.84,%,Inhibition,511023,44257
CHEMBL513719,CC(C)COC(=O)n1c(-c2ccc(C#Cc3ccccc3)cc2)nc2ccccc21,=,17.43,%,Inhibition,511023,44257
CHEMBL470111,O=S(=O)(n1c(-c2ccc(C#Cc3ccccc3)cc2)nc2ccccc21)C(F)(F)F,=,0,%,Inhibition,511023,44257
CHEMBL470112,Cc1ccc(S(=O)(=O)n2c(-c3ccc(C#Cc4ccccc4)cc3)nc3ccccc32)cc1,=,0,%,Inhibition,511023,44257
CHEMBL472201,Cn1c(-c2ccc(C#Cc3ccc4c(c3)C(C)(C)CCS4)cc2)nc2ccccc21,=,0,%,Inhibition,511023,44257
CHEMBL472371,CCn1c(-c2ccc(C#Cc3ccc4c(c3)C(C)(C)CCS4)cc2)nc2ccccc21,=,0,%,Inhibition,511023,44257
CHEMBL470116,CCCn1c(-c2ccc(C#Cc3ccc4c(c3)C(C)(C)CCS4)cc2)nc2ccccc21,=,7.38,%,Inhibition,511023,44257
CHEMBL511281,CCCCn1c(-c2ccc(C#Cc3ccc4c(c3)C(C)(C)CCS4)cc2)nc2ccccc21,=,0.15,%,Inhibition,511023,44257
CHEMBL472549,COC(=O)n1c(-c2ccc(C#Cc3ccc4c(c3)C(C)(C)CCS4)cc2)nc2ccccc21,=,0.97,%,Inhibition,511023,44257
CHEMBL472205,CCOC(=O)n1c(-c2ccc(C#Cc3ccc4c(c3)C(C)(C)CCS4)cc2)nc2ccccc21,=,0,%,Inhibition,511023,44257
CHEMBL472206,CCCCOC(=O)n1c(-c2ccc(C#Cc3ccc4c(c3)C(C)(C)CCS4)cc2)nc2ccccc21,=,1.94,%,Inhibition,511023,44257
CHEMBL472207,CC1(C)CCSc2ccc(C#Cc3ccc(-c4nc5ccccc5n4S(=O)(=O)C(F)(F)F)cc3)cc21,=,0.52,%,Inhibition,511023,44257
CHEMBL460935,C(#Cc1ccc(-c2nc3ccccc3[nH]2)cc1)c1ccccc1,=,1.64,%,Inhibition,511023,44257
CHEMBL56650,O=c1cc(Cc2ccc(O)cc2)oc2cc(O)ccc12,=,0,%,Inhibition,562678,46231
CHEMBL298611,O=c1c(Cc2ccccc2)c(Cc2ccc(O)cc2)oc2cc(O)ccc12,=,0,%,Inhibition,562678,46231
CHEMBL494736,O=c1c(Cc2ccc(-c3ccccc3)cc2)c(CCCc2ccc(O)cc2)oc2cc(O)ccc12,=,0,%,Inhibition,562678,46231
CHEMBL494538,O=c1c(Cc2cccc(-c3ccc(O)c(O)c3)c2)c(-c2ccc(O)cc2)oc2cc(O)ccc12,=,50,%,Inhibition,562681,46231
CHEMBL473999,O=C(O)c1ccc(-c2cccc(Cc3c(-c4ccc(O)cc4)oc4cc(O)ccc4c3=O)c2)cc1O,=,50,%,Inhibition,562681,46231
CHEMBL475847,O=c1cc(-c2ccc(O)cc2)oc2cc(O)c(O)cc12,=,10,%,Inhibition,562681,46231
CHEMBL492717,O=c1c(Cc2ccc(-c3ccccc3)cc2)c(-c2ccc(O)cc2)oc2cc(O)ccc12,=,4,%,Inhibition,562678,46231
